Subject	Activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyAccMagmean	fBodyAccMagstd	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd
 8	          STANDING	0.2796209861	-0.014811306715	-0.10611499684	-0.988815418148	-0.938479429074	-0.926065255185	 0.9576699211	-0.090460348821	-0.097939202481	-0.9876902172	-0.9589041141	-0.9182939137	0.07537390452	 0.0081495172746	 0.00322153267648	-0.989198879815	-0.976442140741	-0.98261089926	-0.021967197820	-0.028011763381	 0.063688907000	-0.97299037981	-0.969421045556	-0.97411832241	-0.09775757600	-0.04851906843	-0.047848322567	-0.98157308574	-0.98550876519	-0.989270900741	-0.9537628840741	-0.93718718522	-0.9537628840741	-0.93718718522	-0.984920797778	-0.97993223907	-0.952848496852	-0.95322478963	-0.98758058778	-0.98246033222	-0.98821986222	-0.950049100000	-0.95036293556	-0.989183749630	-0.936231722778	-0.91974496389	-0.989029238519	-0.976177675000	-0.97947719333	-0.990414086852	-0.978581730000	-0.98446574444	-0.96967743593	-0.97259548704	-0.97551227667	-0.9742009976	-0.96805549593	-0.97597645611	-0.953746070741	-0.9386281863222	-0.9797458720370	-0.97913544093	-0.9645642240741	-0.95411982630	-0.98370923333	-0.98183233630
 8	           WALKING	0.2746863100	-0.018662886531	-0.10725209083	-0.173605736002	 0.380782052708	-0.142088531813	 0.9135863479	-0.217102194583	-0.186267836962	-0.9747520502	-0.9567815056	-0.9566401048	0.07033934908	-0.0060394751458	-0.00067379887688	-0.258688627813	 0.233987544458	-0.38320059648	 0.023508822825	-0.095791790535	 0.050965791540	-0.19920971844	-0.211997277500	-0.07544478424	-0.13588643136	-0.03148809055	-0.052268396533	-0.24608275044	-0.42805570021	-0.388446971667	 0.0516786278104	-0.18040728260	 0.0516786278104	-0.18040728260	-0.066832243043	-0.18457105398	-0.003102438201	-0.23874670396	-0.33912926958	-0.50295725542	-0.24738901188	 0.316982393333	-0.23863459479	-0.148386858858	 0.324844931250	-0.15843734197	-0.311198711042	 0.079683287242	-0.36156326208	-0.271448185292	 0.315883536479	-0.40448250944	-0.10206305381	-0.25972969233	-0.13290219948	-0.2342520059	-0.19080572150	-0.14297423481	-0.095217282744	-0.3608189785417	-0.1238344097667	-0.27643613013	-0.3012418486458	-0.32745957790	-0.47302623083	-0.58124019083
 8	WALKING_DOWNSTAIRS	0.2834840892	-0.021105867497	-0.10759813539	 0.024139347374	 0.343826273105	 0.133717039500	 0.9140234984	-0.187610243421	-0.141817934964	-0.9457665616	-0.9415809345	-0.8971900126	0.11893808834	-0.0380193846211	-0.03943561576316	 0.250143724521	 0.288140718789	-0.01351362690	-0.121189625974	-0.050076017334	 0.114143855152	-0.25843088553	 0.024313120774	-0.12956524271	-0.03492834897	-0.05349696928	-0.086790329708	-0.26788789733	-0.07045265108	-0.189604443500	 0.1765993118184	 0.13133786724	 0.1765993118184	 0.13133786724	 0.262628490268	 0.25340825610	 0.099342974408	-0.04662918721	-0.12618914289	-0.15748486684	 0.13659019986	 0.388412779763	 0.15958975653	-0.026046326008	 0.232184078053	 0.02149148401	 0.214841402816	 0.220639687868	 0.05860968904	 0.172658982066	 0.273943791774	-0.08466741868	-0.13074044524	 0.11609087903	 0.02774980652	-0.3027351026	-0.04613563229	-0.26825340621	 0.301626757316	-0.1561410935789	 0.3315284599211	 0.13473473124	-0.0003627296737	-0.25559031421	-0.12517958674	-0.26298447000
 8	  WALKING_UPSTAIRS	0.2588801520	-0.028241513634	-0.11512211995	-0.171712174634	 0.348768733171	 0.121187278790	 0.8603687188	-0.291341491707	-0.192306960632	-0.9266732878	-0.9310320685	-0.8761689305	0.08138168094	 0.0141205920976	-0.06745839192683	-0.186618895268	-0.012350110493	-0.44751817910	 0.192704475951	-0.204205356088	-0.072454602580	-0.36742836722	-0.066698086141	 0.33752647744	-0.15544567415	-0.02791957710	-0.053409038244	-0.40507069195	-0.42467567341	-0.430366658780	 0.1210266291951	-0.22720025422	 0.1210266291951	-0.22720025422	-0.141494613466	-0.22829636415	 0.166447991000	-0.10932792383	-0.40066401415	-0.49397503171	-0.16641106539	 0.263431399878	-0.07294969411	-0.175284990171	 0.305401460000	 0.13376619358	-0.200277249166	-0.025795259063	-0.38665580366	-0.247336617951	-0.070082146444	-0.50824831683	-0.24026076168	-0.11316214446	 0.16597418695	-0.4099555808	-0.04788025126	 0.26320287843	-0.130264519051	-0.4092828517073	-0.1318505674610	-0.37926649978	-0.2296109526098	-0.18332564713	-0.46327057805	-0.57573329073
 9	            LAYING	0.2591955368	-0.020526821662	-0.10754972144	-0.942333090000	-0.916292776400	-0.940707285400	-0.5802528348	-0.119154196200	 0.957873041600	-0.9218210626	-0.9699944882	-0.9712046902	0.08807344764	 0.0115617327180	-0.00705367785840	-0.964740470200	-0.963996679800	-0.95856245500	-0.013632036148	-0.158902919830	 0.101275010682	-0.94224650980	-0.926618531400	-0.96159537040	-0.10384667982	-0.02755225695	-0.056949047500	-0.94532903500	-0.96217024220	-0.977076160200	-0.9308684376000	-0.91512680016	-0.9308684376000	-0.91512680016	-0.963374549200	-0.95502680520	-0.907125099800	-0.89855787380	-0.96452481900	-0.95280155980	-0.94686549400	-0.934366598400	-0.94591900060	-0.940981027200	-0.912836750800	-0.94197116360	-0.964304065000	-0.964082806200	-0.95590921500	-0.968601304200	-0.966634136000	-0.95971471760	-0.93029792100	-0.93457965940	-0.95981500920	-0.9463891504	-0.92313193660	-0.96568631200	-0.926604295200	-0.9219297383940	-0.9543205856000	-0.95509471220	-0.9186053356000	-0.90340058140	-0.95580625460	-0.95229047020
 9	           SITTING	0.2483267435	-0.027016776980	-0.07537846886	-0.957227791400	-0.875141405000	-0.832001872680	 0.9163245106	-0.041425822894	 0.085263099144	-0.9552804062	-0.9464519700	-0.8858541124	0.07700500637	 0.0098173972620	-0.00867467265100	-0.964535856400	-0.956777544800	-0.96188943760	-0.042328876778	-0.041427118120	 0.080791928591	-0.95902004920	-0.919188226400	-0.93017683380	-0.09307081060	-0.04666344147	-0.052841489994	-0.96453234520	-0.97192744720	-0.968738891400	-0.8933617176000	-0.86375643420	-0.8933617176000	-0.86375643420	-0.964383757000	-0.95178024320	-0.903235536800	-0.90660632060	-0.97336413660	-0.96636107340	-0.95941359400	-0.911683219000	-0.89220134380	-0.956903459000	-0.867613607460	-0.81800183482	-0.965596239600	-0.958007390600	-0.95752697520	-0.966660403600	-0.958522986600	-0.96494134180	-0.95031523700	-0.93969300780	-0.94031231300	-0.9618360162	-0.91058336100	-0.93418747840	-0.897718197200	-0.8691725114000	-0.9530504408000	-0.94939498140	-0.9344377378000	-0.90647122920	-0.96831558780	-0.96599701480
 9	          STANDING	0.2823100573	-0.020045495402	-0.09527474813	-0.975741252444	-0.938635759333	-0.919295805778	 0.9613235022	-0.010383816474	 0.009147692356	-0.9891031604	-0.9725738676	-0.9322452951	0.07600320536	 0.0130699796067	-0.00470078550200	-0.969973398889	-0.963849332889	-0.97058426467	-0.029183136346	-0.060810158296	 0.099240933222	-0.92199061200	-0.946046640444	-0.93988973733	-0.09589770400	-0.04191995743	-0.057574313149	-0.94910569156	-0.97503653044	-0.969726483556	-0.9451674824444	-0.93610501044	-0.9451674824444	-0.93610501044	-0.969524578889	-0.96376417778	-0.921030223111	-0.90829140311	-0.96982404422	-0.96528705089	-0.97166269200	-0.944849431778	-0.94168687422	-0.977579248444	-0.938790016889	-0.91389683222	-0.971313768667	-0.962624298889	-0.96712920044	-0.971278823333	-0.968234579556	-0.97258874867	-0.91697443756	-0.95451430156	-0.94151033600	-0.9247385764	-0.94195057689	-0.94494281178	-0.946330171778	-0.9402655464444	-0.9632428840000	-0.96359315956	-0.9297690677778	-0.91090965956	-0.96749162800	-0.96477079911
 9	           WALKING	0.2785028421	-0.018089197128	-0.11082051231	-0.238353562692	-0.201696960827	-0.057963646903	 0.9518670796	-0.031434173873	-0.115856121080	-0.9809719737	-0.9712424231	-0.9555239956	0.07043572705	 0.0212255910017	 0.00414762740192	-0.206733787962	-0.276929933846	-0.40976452615	-0.080836059865	-0.062559871062	 0.111629779896	-0.47616350673	-0.467054167885	-0.26568352135	-0.08092040945	-0.03562834270	-0.063340662059	-0.52698530904	-0.54920022808	-0.457881494038	-0.0980840496143	-0.37942877000	-0.0980840496143	-0.37942877000	-0.203733615519	-0.31711348712	-0.294542266827	-0.48972581154	-0.51025399577	-0.59986647269	-0.29471116365	-0.257677616154	-0.25080625979	-0.218019977423	-0.223972558596	-0.03379652566	-0.314265401346	-0.367706595000	-0.39954124519	-0.170228340134	-0.228380473481	-0.41910436288	-0.38367612096	-0.43690586058	-0.24022251213	-0.5074045127	-0.49099033635	-0.34236722327	-0.318801022712	-0.5138919532692	-0.3168707155769	-0.32233753673	-0.5137974803846	-0.56271452865	-0.60258161827	-0.62435192365
 9	WALKING_DOWNSTAIRS	0.2959234450	-0.020399426908	-0.09102787940	 0.213392270548	-0.208310705505	-0.007715300357	 0.9384177733	-0.035230464510	-0.082276174943	-0.9521412207	-0.9363065588	-0.8766412974	0.13019304381	-0.0206865965952	 0.00262568854762	 0.017623342198	-0.309442472500	-0.35951336276	-0.091638301107	-0.071259884314	 0.116804400690	-0.39642919795	-0.340765233143	-0.27968515019	-0.09459120245	-0.05976083346	-0.067808059879	-0.50966931405	-0.44860245119	-0.417239550952	 0.1458863579357	 0.26512013137	 0.1458863579357	 0.26512013137	-0.162376089276	 0.03990781855	-0.168921400633	-0.32233146476	-0.46902843405	-0.45585542524	 0.10312850620	-0.183120455429	-0.10370582266	 0.250488758869	-0.273561385143	-0.03494949271	-0.064535434240	-0.313643041810	-0.29367778960	 0.009382243371	-0.355981821429	-0.42537740833	-0.32504289090	-0.31251219545	-0.25068658672	-0.4235587740	-0.36428256571	-0.35656147171	 0.222203941000	 0.0888671674048	 0.0071687788357	 0.07055261383	-0.3475402266667	-0.42417073714	-0.46317205381	-0.48515890690
 9	  WALKING_UPSTAIRS	0.2624364757	-0.019510109998	-0.12521900396	-0.361444377551	-0.302206203816	-0.253434083543	 0.9026477778	-0.037794782429	-0.266009866857	-0.9543835571	-0.9013173216	-0.8940710788	0.06922662458	 0.0012661221837	 0.00766046602367	-0.335291644694	-0.586147012245	-0.64729600204	-0.163967190000	-0.041258790958	 0.145694625924	-0.34397663073	-0.400859067959	-0.13817648106	-0.06846895934	-0.03027974524	-0.023632791118	-0.66041953429	-0.70860477469	-0.657114201224	-0.2607275814286	-0.40022203714	-0.2607275814286	-0.40022203714	-0.440667540204	-0.44548539796	-0.083323449006	-0.42583976143	-0.67284056184	-0.74865125551	-0.34273595265	-0.405022798163	-0.38471042341	-0.369815777347	-0.297641062755	-0.24408180830	-0.402044750408	-0.608498592041	-0.61512571061	-0.327421989592	-0.590112916531	-0.67783108286	-0.31394163133	-0.49915920286	-0.32769867118	-0.3616263771	-0.35203309161	-0.16555455422	-0.372890348980	-0.5099294614286	-0.4195331085714	-0.48493575204	-0.5314826938776	-0.45684132520	-0.73415944939	-0.78778159082
10	            LAYING	0.2802305741	-0.024294484138	-0.11716864236	-0.968283685000	-0.946454302069	-0.959471486379	-0.4530697376	-0.139297681034	-0.031121624138	-0.9545319419	-0.9667011560	-0.9630456424	0.07381506449	 0.0156989970971	 0.00716689586276	-0.978007466724	-0.966930793448	-0.97625666259	-0.019555937162	-0.077032565727	 0.104720478345	-0.96171319983	-0.953660207586	-0.97194059741	-0.10030825441	-0.03887979204	-0.059074491276	-0.96590057810	-0.96662104034	-0.983949302759	-0.9567818196552	-0.94030165448	-0.9567818196552	-0.94030165448	-0.976234435172	-0.96755698069	-0.937590998793	-0.92747116552	-0.97083084897	-0.95963293155	-0.96918420862	-0.954341849138	-0.96430084517	-0.967968038621	-0.946229148259	-0.95981366781	-0.979014668793	-0.968039173793	-0.97259221293	-0.978904364138	-0.968120692241	-0.97858233914	-0.95379391207	-0.95467003448	-0.96975577724	-0.9645445664	-0.95345349655	-0.97529879707	-0.950848109138	-0.9443049746552	-0.9685611215517	-0.96537755345	-0.9376926425862	-0.93370131534	-0.96097682155	-0.96077287552
10	           SITTING	0.2706120565	-0.015042681852	-0.10425323880	-0.982901825926	-0.917979529963	-0.967826981667	 0.7918871981	-0.041260775000	 0.202534572870	-0.9731283541	-0.9356900065	-0.9668985206	0.07753725052	 0.0089787545870	-0.00499566427667	-0.988946414074	-0.980756789815	-0.98825580370	-0.043243217685	-0.067999359889	 0.074595886944	-0.98887309722	-0.984373304815	-0.96044596204	-0.09315550265	-0.04112165409	-0.048941191503	-0.99232665722	-0.99258449481	-0.990259813148	-0.9607571996296	-0.93966959148	-0.9607571996296	-0.93966959148	-0.988054237593	-0.98520985630	-0.944202043704	-0.96306457759	-0.99370748759	-0.99169619648	-0.98494314426	-0.940450200000	-0.97464465463	-0.982242427778	-0.912838063019	-0.96612104259	-0.989365013889	-0.980962856111	-0.98605676778	-0.989550917407	-0.982045591111	-0.98911086000	-0.98647736333	-0.98617921556	-0.96539546963	-0.9897123607	-0.98357964667	-0.96241855981	-0.955281010741	-0.9415119527778	-0.9859008011111	-0.98326674148	-0.9744597325926	-0.96245995611	-0.99219152926	-0.99140910093
10	          STANDING	0.2766503007	-0.015541860341	-0.10796408393	-0.978403481818	-0.919561843409	-0.941271440455	 0.9540087855	-0.043159783045	 0.034698021043	-0.9912594850	-0.9754107241	-0.9595796577	0.08097843902	 0.0119007630575	-0.00485841031477	-0.964311490455	-0.941328663409	-0.97643060000	-0.028185432560	-0.087682048636	 0.103251560682	-0.92989505795	-0.958861164091	-0.95368109955	-0.10475383318	-0.03715930007	-0.058416254705	-0.95036754841	-0.97644501659	-0.969051030682	-0.9519889079545	-0.93726453795	-0.9519889079545	-0.93726453795	-0.965163818409	-0.95205821455	-0.929787259773	-0.92048681023	-0.97163766159	-0.96440941045	-0.97009981432	-0.923378745227	-0.95527238386	-0.982949246136	-0.921860476591	-0.93809868318	-0.963565166136	-0.942187760455	-0.97224151227	-0.968612135909	-0.944847393636	-0.97942872909	-0.92400591295	-0.96032380091	-0.95091573091	-0.9322739427	-0.95839985795	-0.95890125727	-0.940110167500	-0.9450482429545	-0.9516336904545	-0.95210596455	-0.9377867434091	-0.92296155045	-0.96561408136	-0.96505581545
10	           WALKING	0.2785740766	-0.017022351191	-0.10905751213	-0.178709734396	-0.022743165170	-0.395645072075	 0.9630921498	-0.083827701396	 0.054927624226	-0.9744351581	-0.9711147198	-0.9578627283	0.08579438093	 0.0040824879264	-0.01629531953962	-0.052199101321	 0.075080495211	-0.51166290585	 0.010689497622	-0.081954078376	 0.098669573116	-0.41420547528	-0.250853318679	-0.17452486860	-0.12270956346	-0.05192049810	-0.061126292885	-0.36606372321	-0.50968332792	-0.329079492642	-0.1274009120698	-0.18560239607	-0.1274009120698	-0.18560239607	-0.132624992298	 0.03760833801	-0.156458730358	-0.40202513566	-0.44036363660	-0.50102791660	-0.11419000128	 0.053391190989	-0.41218272245	-0.206366497226	-0.129775706317	-0.43530421566	-0.107941107468	 0.030905201833	-0.46402050887	-0.079151826711	 0.048486767226	-0.55851265019	-0.27791378075	-0.34520903453	-0.10853002988	-0.4582929328	-0.20439282158	-0.27329286623	-0.093023742279	-0.3704719439623	 0.0205189516981	 0.05020876350	-0.4126169096226	-0.49975979698	-0.51506533585	-0.51767579906
10	WALKING_DOWNSTAIRS	0.2904015943	-0.020005077071	-0.11084859725	 0.295733547632	 0.004079153632	-0.183557562033	 0.9398074211	-0.064616076895	 0.041871540926	-0.9392676132	-0.9370038237	-0.9020852247	0.10095938745	 0.0107824902368	 0.00015261717368	 0.223275806105	-0.105020355563	-0.31818841729	-0.124839594289	-0.106742538832	 0.072443368558	-0.30474537703	-0.311407525263	-0.03530218370	-0.06437640055	-0.04893780532	-0.072041311208	-0.41698613921	-0.47165097763	-0.227137389605	 0.2508437693947	 0.15699820542	 0.2508437693947	 0.15699820542	 0.050701022843	 0.11087723126	-0.023846803758	-0.28038285055	-0.40185431132	-0.49410575632	 0.21566527316	 0.009046603603	-0.15772835774	 0.324957743158	-0.063333771753	-0.26868617026	 0.181419131003	-0.119504295574	-0.24067903543	 0.156912678626	-0.153355802566	-0.39614792974	-0.21435028008	-0.27249571034	 0.03913668143	-0.3395143582	-0.34323700447	-0.15039163790	 0.220115703368	-0.0616742840816	 0.1569780470526	 0.03802666968	-0.3123475102895	-0.38778010445	-0.48419648474	-0.54498851921
10	  WALKING_UPSTAIRS	0.2671218534	-0.014385492034	-0.11818042083	-0.161591924234	-0.005552876928	-0.073874493134	 0.9318610274	-0.056567027872	 0.022752770202	-0.9592160723	-0.9370394174	-0.8647458383	0.06488293035	 0.0266314282191	-0.05133758318511	-0.187220175511	-0.177803083426	-0.60752048021	 0.073344716843	-0.095460021645	 0.087966418296	-0.30853470812	 0.041172466868	-0.32050933230	-0.15721253919	-0.03723485225	-0.036502173787	-0.42729134362	-0.60462905787	-0.482244799362	-0.0266623294757	-0.21153748021	-0.0266623294757	-0.21153748021	-0.262038042447	-0.22601019789	 0.043857384685	-0.11306267354	-0.52346296851	-0.61827235532	-0.13941079062	-0.039068822221	-0.30120640809	-0.171957349438	-0.051628469647	-0.03423472339	-0.201214322164	-0.206872839213	-0.55323066723	-0.247598320858	-0.202796129098	-0.66289413532	-0.21852471691	-0.23585898621	-0.26276336717	-0.3413016201	 0.17173578530	-0.40382208277	-0.166866721574	-0.3614375346809	-0.1535531473830	-0.33436504383	-0.2653716891489	-0.16696937777	-0.60058299830	-0.67129056213
11	            LAYING	0.2805929709	-0.017659805232	-0.10878657807	-0.984777330000	-0.972196873860	-0.971311176842	-0.1348320314	 0.943017941404	 0.112620189965	-0.9795656025	-0.9907655796	-0.9841926063	0.07666453370	 0.0122193853630	 0.00277690502070	-0.985259108596	-0.972777455263	-0.98211178421	-0.019174384014	-0.041559989823	 0.152019015930	-0.98083688456	-0.982442644035	-0.95989743281	-0.10229750188	-0.04123914293	-0.066695748965	-0.98172483842	-0.99084572474	-0.986549063333	-0.9806211801754	-0.97289182947	-0.9806211801754	-0.97289182947	-0.983330628421	-0.97650485860	-0.952523752105	-0.95471318281	-0.99064124825	-0.98447647667	-0.98380136561	-0.971403935439	-0.97357681281	-0.985322211930	-0.973589287368	-0.97166807702	-0.984884874386	-0.973882496667	-0.97956484421	-0.987122678246	-0.973486716316	-0.98330294912	-0.97618747123	-0.98264027193	-0.96143442070	-0.9824245854	-0.98266063175	-0.96318390298	-0.973994004561	-0.9760376956140	-0.9769407745614	-0.97512653140	-0.9670933564912	-0.95484905351	-0.98597883719	-0.98356946825
11	           SITTING	0.2765901974	-0.014919561675	-0.11284021834	-0.982796562075	-0.921402118113	-0.968370181887	 0.8719637983	 0.213716305740	 0.188531695981	-0.9880693411	-0.9497925721	-0.9716616108	0.07617773247	-0.0002138385521	 0.00833400761717	-0.980335163585	-0.966766643396	-0.98344160962	-0.039998491585	-0.075528447868	 0.076173941906	-0.98816491151	-0.982249040189	-0.95284431245	-0.09484234813	-0.03928130493	-0.050539546240	-0.99050151830	-0.98855482019	-0.981016044717	-0.9619707637736	-0.94458182642	-0.9619707637736	-0.94458182642	-0.979355635094	-0.97451172679	-0.951884472075	-0.95996448830	-0.98951903113	-0.98625666472	-0.98148145434	-0.934503182830	-0.97285511038	-0.983389810189	-0.920047161698	-0.96788439094	-0.980831750377	-0.967454617736	-0.98112486132	-0.981607942075	-0.968421475660	-0.98434960679	-0.98510687547	-0.98263664491	-0.95445382113	-0.9891895126	-0.98213791906	-0.95680276679	-0.953066009057	-0.9485219860377	-0.9753153315094	-0.97228913415	-0.9697999511321	-0.96071124189	-0.98725597264	-0.98560722925
11	          STANDING	0.2777155628	-0.017199088660	-0.10868663043	-0.994978878723	-0.964173331702	-0.986382712766	 0.9564645360	-0.173082704681	 0.127198423404	-0.9945293981	-0.9810478287	-0.9894332536	0.07600977219	 0.0124130965551	-0.00074591623213	-0.992527404255	-0.979428279574	-0.99013298957	-0.029314152149	-0.076546504191	 0.081058821617	-0.98024249468	-0.994210471915	-0.98063666489	-0.09951935589	-0.03959921409	-0.052473275234	-0.98669040362	-0.99557163128	-0.990663218511	-0.9848538365957	-0.98030536894	-0.9848538365957	-0.98030536894	-0.989242377234	-0.98885396064	-0.979978011489	-0.97707143745	-0.99342818362	-0.99257916660	-0.99380805064	-0.968703072553	-0.98766978553	-0.995573762979	-0.963506790000	-0.98595851745	-0.992385450851	-0.979287024255	-0.98846078809	-0.993414564043	-0.981185823617	-0.99037814957	-0.97830171723	-0.99402548830	-0.98076296809	-0.9810091157	-0.99435308660	-0.98230878106	-0.982255413617	-0.9815039695745	-0.9886365953191	-0.98802123106	-0.9825765197872	-0.97743771085	-0.99298101979	-0.99227746851
11	           WALKING	0.2718218929	-0.016647583362	-0.10609630403	-0.422842071864	-0.052212075044	-0.530626311356	 0.9464684514	-0.212045870169	 0.134053215102	-0.9811010144	-0.9662405536	-0.9608526841	0.08297093285	 0.0127682476559	-0.01336482777966	-0.428516343559	-0.181419230254	-0.72065473119	-0.042692899546	-0.070510497425	 0.084374449551	-0.59634693085	-0.499625287288	-0.43417820254	-0.09182041955	-0.05141725496	-0.034267745100	-0.54161639712	-0.73799375593	-0.551079942542	-0.2883234720339	-0.48773591508	-0.2883234720339	-0.48773591508	-0.402333202034	-0.40314128475	-0.421801673559	-0.55836278322	-0.63073270559	-0.75367141610	-0.39653373186	-0.083047843598	-0.61640291017	-0.433703311525	-0.096606828537	-0.52309339492	-0.453265268814	-0.241801726186	-0.69259387220	-0.453943040000	-0.170177403124	-0.74756461203	-0.51475330763	-0.59310739847	-0.39829333661	-0.6231502690	-0.45366318407	-0.49855463949	-0.458514062542	-0.5844559920339	-0.3951161342373	-0.41744681559	-0.6102226288136	-0.59974543780	-0.75191445746	-0.77357406475
11	WALKING_DOWNSTAIRS	0.2916056320	-0.017809772122	-0.11107014998	 0.142456557035	 0.070812272554	-0.324026938043	 0.9417464065	-0.200321942609	 0.132371684891	-0.9544974987	-0.9263104696	-0.9258149061	0.08971686572	 0.0252274201522	-0.02252089058478	-0.083421265335	-0.126816662141	-0.57971048217	-0.125068699050	-0.026277534537	 0.057524457376	-0.37406902358	-0.495911719565	-0.31895959478	-0.02209162651	-0.05202729873	-0.037304840593	-0.53437494826	-0.68459331870	-0.480559152609	 0.1262276572587	 0.05077436525	 0.1262276572587	 0.05077436525	-0.198206139935	-0.12701722341	-0.197883360261	-0.33934982849	-0.59929476065	-0.67775058848	 0.03519372281	 0.024750813433	-0.37762475565	 0.179906764396	 0.026277718107	-0.34862658152	-0.120463004665	-0.177479240098	-0.53022552913	-0.128341630511	-0.130443829826	-0.62890274283	-0.31877701280	-0.52825452413	-0.27345911196	-0.3977227579	-0.48112749457	-0.39722047109	 0.090280757663	-0.1371230603696	-0.0974549966261	-0.17366175372	-0.4561701089130	-0.38055942695	-0.66834052761	-0.71422966935
11	  WALKING_UPSTAIRS	0.2637758593	-0.030315782206	-0.10679721648	-0.238802959019	-0.103167501869	-0.203369399185	 0.8926261556	-0.343576924815	 0.146633747093	-0.9534631057	-0.9243608330	-0.9069331711	0.09685616831	-0.0132625289256	-0.01514638968333	-0.452961683519	-0.428119229815	-0.78535916722	-0.082090970173	-0.056692880870	 0.063805437997	-0.50133163019	-0.282044539630	-0.69465885167	-0.06452454138	-0.07198346879	-0.046076149625	-0.66043133611	-0.80945943667	-0.777173388519	-0.1325946237593	-0.28959214815	-0.1325946237593	-0.28959214815	-0.509587701296	-0.49048580722	-0.255048336944	-0.37790986241	-0.75731481389	-0.80112703963	-0.35534890222	-0.254645206944	-0.55174208352	-0.198733655611	-0.088504814557	-0.11370177019	-0.495927371667	-0.455317917037	-0.76538790556	-0.458255021296	-0.437276328519	-0.80384508704	-0.47178278222	-0.58116715444	-0.67467187852	-0.5178116457	-0.15378785054	-0.72992872852	-0.336061027407	-0.3760278788889	-0.4759285016667	-0.51370346148	-0.5500996600000	-0.38122338278	-0.79598611370	-0.82242871889
12	            LAYING	0.2601134330	-0.017520391715	-0.10816012567	-0.955318680000	-0.949072009333	-0.948333843500	-0.3785920653	 0.803378834500	 0.275043198400	-0.9364583093	-0.9743964927	-0.9596439555	0.08542953938	 0.0077440830800	-0.00437148377720	-0.969276283333	-0.962639526833	-0.97062930817	-0.014654680732	-0.083553735033	 0.145191847950	-0.96609074200	-0.953873893833	-0.95015744217	-0.09904022972	-0.04106753108	-0.067890900282	-0.96719820250	-0.96590037083	-0.969953929667	-0.9482046755000	-0.93654268683	-0.9482046755000	-0.93654268683	-0.969843834167	-0.96258091517	-0.930840593500	-0.93572571583	-0.97106776883	-0.96201201833	-0.95624848767	-0.951265971000	-0.95472480167	-0.955207641833	-0.950640040500	-0.94838083367	-0.968742758833	-0.963223332000	-0.96714969517	-0.972820011167	-0.964703656833	-0.97271384467	-0.95665388650	-0.95256172000	-0.94567324150	-0.9692545853	-0.95534367567	-0.95642438233	-0.943867439900	-0.9421332551667	-0.9624484186667	-0.96165300400	-0.9454970225000	-0.94037382767	-0.96394960717	-0.96191161233
12	           SITTING	0.2750072249	-0.015789298852	-0.10630722896	-0.982568781961	-0.928581240000	-0.939661889020	 0.9262289755	 0.083050901082	 0.088564069608	-0.9852036424	-0.9636419792	-0.9562086296	0.07712776561	 0.0105990504055	-0.00204575992275	-0.976494200784	-0.964047461569	-0.97911346627	-0.042415918294	-0.075198039824	 0.072846215824	-0.97442535196	-0.960497127647	-0.95155253314	-0.09410234898	-0.03874774747	-0.051563409141	-0.97732992725	-0.97934783078	-0.977138953922	-0.9521766213725	-0.94751710020	-0.9521766213725	-0.94751710020	-0.974734489804	-0.97274589275	-0.941907240784	-0.94676924157	-0.98039233765	-0.97826053588	-0.97966614373	-0.942768016863	-0.95462662882	-0.983999477451	-0.926033975686	-0.93591695824	-0.977109887059	-0.964236191373	-0.97555156412	-0.977980349020	-0.966538919608	-0.98140887176	-0.96852898529	-0.96372524882	-0.95571818392	-0.9763399014	-0.95904069569	-0.95476987765	-0.955944253137	-0.9506471888235	-0.9717152686275	-0.97295144333	-0.9585118666667	-0.94846097882	-0.97848445373	-0.97925638706
